OTU	SRR1808870	classification
SRR11808870:2717060.658281	6	Eukaryota;Entoprocta;Loxosomatidae;Loxocorone;Loxocorone allax
SRR11808870:2717070.645778	6	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Ophiomyia;Ophiomyia quinta
SRR11808870:2719180.651418	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Eunica;Eunica orphise
SRR11808870:2725110.611890	6	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Spongiidae;Hippospongia;Hippospongia lachne
SRR11808870:2729450.605282	6	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Paramuriceidae;Echinogorgia;Echinogorgia complexa
SRR11808870:2734750.622205	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Brentidae;Exapion;Exapion putoni
SRR11808870:2742230.615459	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2745400.620126	6	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Laqueidae;Pictothyris;Pictothyris picta
SRR11808870:2749590.642295	6	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius viridiflavus
SRR11808870:2751600.617615	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Siseme;Siseme aristoteles
SRR11808870:2766150.638000	6	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
SRR11808870:2777530.612398	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2783990.602016	6	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808870:2786290.601212	6	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Sarcophyton;Sarcophyton tumulosum
SRR11808870:2791640.674725	6	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
SRR11808870:2802070.638438	6	Eukaryota;Chordata;Mammalia;Notoryctemorphia;Notoryctidae;Notoryctes;Notoryctes typhlops
SRR11808870:2807150.608911	6	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Cladiella;Cladiella australis
SRR11808870:2839320.651274	6	Eukaryota;Mollusca;Gastropoda;Ancylidae;Burnupia;Burnupia caffra
SRR11808870:2864250.653423	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:3141720.640595	6	Eukaryota;Arthropoda;Arachnida;Scorpiones;Caraboctonidae;Caraboctonus;Caraboctonus keyserlingi
SRR11808870:3141920.634989	6	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Spongiidae;Hyattella;Hyattella sinuosa
SRR11808870:3155540.634470	6	Eukaryota;Porifera;Demospongiae;Hadromerida;Hemiasterellidae;Paratimea;Paratimea constellata
SRR11808870:3159390.605497	6	Eukaryota;Annelida;Polychaeta;Opheliidae;Travisia;Travisia forbesii
SRR11808870:3159830.606780	6	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Yaoshanicus;Yaoshanicus arcus
SRR11808870:3169530.613324	6	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis nigoni
SRR11808870:3179420.651186	6	Eukaryota;Annelida;Polychaeta;Opheliidae;Travisia;Travisia forbesii
SRR11808870:3194520.605766	6	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Asteroschematidae;Squamophis;Squamophis amamiensis
SRR11808870:3200550.631163	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:3219820.621677	6	Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Mormyrus;Mormyrus rume
SRR11808870:3228340.633293	6	Eukaryota;Arthropoda;Arachnida;Astigmata;Psoroptoididae;Picalgoides;Picalgoides picimajoris
SRR11808870:3230800.652641	6	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
SRR11808870:3446190.690851	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:3452770.622800	6	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808870:3454720.608792	6	Eukaryota;Nematoda;Chromadorea;Ascaridida;Anisakidae;Anisakis;Anisakis simplex C Nascetti et al., 1986
SRR11808870:3455560.685100	6	Eukaryota;Mollusca;Bivalvia;Veneroida;Cardiidae;Fulvia;Fulvia mutica
SRR11808870:3468660.647340	6	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Gyrodactylus;Gyrodactylus salvelini
SRR11808870:347590.664234	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa dodsoni
SRR11808870:3478980.604533	6	Eukaryota;Arthropoda;Protura;Protura;Sinentomidae;Sinentomon;Sinentomon erythranum
SRR11808870:3479800.626022	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria zimmermani
SRR11808870:3497640.609034	6	Eukaryota;Chordata;Amphibia;Anura;Pipidae;Pseudhymenochirus;Pseudhymenochirus merlini
SRR11808870:3506350.658872	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Polyorchidae;Polyorchis;Polyorchis penicillatus
SRR11808870:3539830.661602	6	Eukaryota;Chordata;Aves;Passeriformes;Certhiidae;Campylorhynchus;Campylorhynchus zonatus
SRR11808870:3580100.709203	6	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Ixodes;Ixodes nipponensis
SRR11808870:3582630.667456	6	Eukaryota;Rotifera;Monogononta;Ploima;Asplanchnidae;Asplanchna;Asplanchna sieboldi
SRR11808870:3586900.640147	6	Eukaryota;Rotifera;Monogononta;Ploima;Asplanchnidae;Asplanchna;Asplanchna sieboldi
SRR11808870:3587300.628771	6	Eukaryota;Chordata;Actinopteri;Aulopiformes;Aulopidae;Hime;Hime japonica
SRR11808870:3812140.635844	6	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
SRR11808870:3857190.705758	6	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Crossorhombus;Crossorhombus kobensis
SRR11808870:4014570.663127	6	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Zoarces;Zoarces gillii
SRR11808870:418850.607520	6	Eukaryota;Annelida;Polychaeta;Capitellida;Maldanidae;Leiochone;Leiochone leiopygos
SRR11808870:4493980.636520	6	Eukaryota;Arthropoda;Malacostraca;Decapoda;Neopetrolisthes;Neopetrolisthes maculatus
SRR11808870:4501200.699521	6	Eukaryota;Arthropoda;Malacostraca;Decapoda;Raninidae;Umalia;Umalia orientalis
SRR11808870:4501780.718897	6	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Onychognathus;Onychognathus tenuirostris
SRR11808870:4515410.610339	6	Eukaryota;Arthropoda;Insecta;Plecoptera;Pteronarcyidae;Pteronarcys;Pteronarcys princeps
SRR11808870:4531600.607663	6	Eukaryota;Chordata;Mammalia;Primates;Cebidae;Callithrix;Callithrix pygmaea
SRR11808870:4539510.636971	6	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Laqueidae;Pictothyris;Pictothyris picta
SRR11808870:4542010.721573	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta (nomen nudum);Popplepsalta decora (nomen nudum)
SRR11808870:4547590.625586	6	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Arothron;Arothron firmamentum
SRR11808870:456140.616452	6	Eukaryota;Annelida;Polychaeta;Capitellida;Maldanidae;Leiochone;Leiochone leiopygos
SRR11808870:4562120.711363	6	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
SRR11808870:4562320.619380	6	Eukaryota;Arthropoda;Malacostraca;Decapoda;Neopetrolisthes;Neopetrolisthes maculatus
SRR11808870:4579970.608224	6	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Pygathrix;Pygathrix cinerea 1 RL-2012
SRR11808870:4716500.689589	6	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
SRR11808870:4895290.622664	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Macrocentrus;Macrocentrus camphoraphilus
SRR11808870:4902710.627997	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Megachilidae;Hoplitis;Hoplitis epeoliformis
SRR11808870:4906560.642968	6	Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Crocidura;Crocidura panayensis
SRR11808870:4907080.624423	6	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius tsuensis
SRR11808870:4914680.618224	6	Eukaryota;Chordata;Squamata;Colubridae;Oligodon;Oligodon ningshaanensis
SRR11808870:4923470.707558	6	Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Microhyla;Microhyla ornata
SRR11808870:4956660.679505	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:4983360.618713	6	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga dissimilis
SRR11808870:4988560.603567	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Papilionidae;Meandrusa;Meandrusa sciron
SRR11808870:4998820.692216	6	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
SRR11808870:5034810.638453	6	Eukaryota;Nematoda;Chromadorea;Chromadorida;Chromadoridae;Dichromadora;Dichromadora geophila
SRR11808870:5052180.695958	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Ceratosolen;Ceratosolen waliensis
SRR11808870:5110630.619111	6	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Pristicon;Pristicon rhodopterus
SRR11808870:5397920.602040	6	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
SRR11808870:5403160.600413	6	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808870:5414280.610455	6	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
SRR11808870:5417260.627236	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:5450640.644307	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Mycalesis;Mycalesis mucia
SRR11808870:5461470.614213	6	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus eckerti
SRR11808870:5499330.666149	6	Eukaryota;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax rothschildi
SRR11808870:5504500.716125	6	Eukaryota;Mollusca;Bivalvia;Veneroida;Cardiidae;Acanthocardia;Acanthocardia tuberculata
SRR11808870:5525680.617374	6	Eukaryota;Porifera;Demospongiae;Haplosclerida;Lubomirskiidae;Rezinkovia;Rezinkovia echinata
SRR11808870:795970.606452	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1002490.641426	5	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Actinernidae;Isactinernus;Isactinernus quadrilobatus
SRR11808870:1002980.638461	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;Porites okinawensis
SRR11808870:1004690.657218	5	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Basilornis;Basilornis celebensis
SRR11808870:1004880.609356	5	Eukaryota;Arthropoda;Insecta;Megaloptera;Corydalidae;Neochauliodes;Neochauliodes fraternus
SRR11808870:1009680.622265	5	Eukaryota;Chordata;Squamata;Tropidophiidae;Tropidophis;Tropidophis haetianus
SRR11808870:1010670.612751	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:1013400.636906	5	Eukaryota;Arthropoda;Insecta;Siphonaptera;Rhopalopsyllidae;Rhopalopsyllus;Rhopalopsyllus australis
SRR11808870:1015310.603300	5	Eukaryota;Chordata;Mammalia;Proboscidea;Elephantidae;Mammuthus;Mammuthus columbi
SRR11808870:1019460.638183	5	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Planigale;Planigale gilesi
SRR11808870:1019510.654145	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1020340.634096	5	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Hyperiidae;Hyperoche;Hyperoche martinezi
SRR11808870:1020480.687000	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Lucinia;Lucinia cadma
SRR11808870:1025770.662007	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1027090.627968	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808870:1035450.646830	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Therophilus;Therophilus festivus
SRR11808870:1038150.669189	5	Eukaryota;Porifera;Demospongiae;Haplosclerida;Lubomirskiidae;Rezinkovia;Rezinkovia echinata
SRR11808870:1038940.654578	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1045960.605230	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides thorellii
SRR11808870:1049570.610232	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1070400.607739	5	Eukaryota;Arthropoda;Insecta;Diptera;Anthomyiidae;Botanophila;Botanophila discreta
SRR11808870:1072240.604819	5	Eukaryota;Platyhelminthes;Cestoda;Proteocephalidea;Proteocephalidae;Proteocephalus;Proteocephalus macrocephalus
SRR11808870:1075250.629031	5	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Fibramia;Fibramia thermalis
SRR11808870:1080870.702612	5	Eukaryota;Mollusca;Gastropoda;Limapontiidae;Aplysiopsis;Aplysiopsis minor
SRR11808870:1085330.602734	5	Eukaryota;Chordata;Ascidiacea;Enterogona;Ascidiidae;Ascidia;Ascidia ahodori
SRR11808870:1101500.666199	5	Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Ivindomyrus;Ivindomyrus marchei
SRR11808870:1102440.649509	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1110.642313	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:1122210.621078	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Platyscapa;Platyscapa fischeri
SRR11808870:1137030.624122	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus eckerti
SRR11808870:1137270.702573	5	Eukaryota;Chordata;Mammalia;Rodentia;Heteromyidae;Dipodomys;Dipodomys heermanni
SRR11808870:1155980.618027	5	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Polyceridae;Tambja;Tambja ceutae
SRR11808870:1157440.659982	5	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;Dipylidium;Dipylidium caninum
SRR11808870:1210070.626713	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Fungiacyathidae;Fungiacyathus;Fungiacyathus stephanus
SRR11808870:1212640.644022	5	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808870:1215790.664215	5	Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Tiarannidae;Stegopoma;Stegopoma plicatile
SRR11808870:1224970.665208	5	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Oreochromis;Oreochromis variabilis
SRR11808870:1232740.625906	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Trochocyathus;Trochocyathus rhombocolumna
SRR11808870:1241520.615251	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:1250.631908	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:126440.634974	5	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus mutuus
SRR11808870:129060.623470	5	Eukaryota;Annelida;Polychaeta;Capitellida;Maldanidae;Leiochone;Leiochone leiopygos
SRR11808870:1292380.640114	5	Eukaryota;Chordata;Mammalia;Carnivora;Procyonidae;Bassariscus;Bassariscus astutus
SRR11808870:1330410.613137	5	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
SRR11808870:134730.628537	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta extrema
SRR11808870:136180.617036	5	Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Amphiacusta;Amphiacusta eritheles
SRR11808870:1366440.632512	5	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
SRR11808870:1396500.601248	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Malandena;Malandena suturalis
SRR11808870:1423740.608829	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Trogidae;Trox;Trox nama
SRR11808870:143220.654223	5	Eukaryota;Arthropoda;Malacostraca;Isopoda;Janiridae;Janira;Janira maculosa
SRR11808870:1465550.639100	5	Eukaryota;Arthropoda;Insecta;Diptera;Empididae;Heterophlebus;Heterophlebus versabilis
SRR11808870:147820.626154	5	Eukaryota;Mollusca;Cephalopoda;Sepiolida;Sepiolidae;Heteroteuthis;Heteroteuthis ryukyuensis
SRR11808870:148770.607221	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta nigristriga (nomen nudum)
SRR11808870:149670.628699	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1503550.623759	5	Eukaryota;Mollusca;Gastropoda;Vermetidae;Thylacodes;Thylacodes squamigerus
SRR11808870:1507350.671043	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:1521240.664577	5	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Schizopathidae;Lillipathes;Lillipathes wingi
SRR11808870:1525200.638678	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1542110.641414	5	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Heterotilapia;Heterotilapia buttikoferi
SRR11808870:1549180.644383	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Eumorphus;Eumorphus quadriguttatus
SRR11808870:1559080.641446	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion mastersi
SRR11808870:1562110.634203	5	Eukaryota;Hemichordata;Enteropneusta;Ptychoderidae;Balanoglossus;Balanoglossus clavigerus
SRR11808870:1562180.655881	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria zimmermani
SRR11808870:157780.643380	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:1580170.658421	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Falcatpsalta (nomen nudum);Falcatpsalta aquila (nomen nudum)
SRR11808870:1596660.618961	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus simoneae
SRR11808870:1619770.663766	5	Eukaryota;Chordata;Aves;Passeriformes;Meliphagidae;Notiomystis;Notiomystis cincta
SRR11808870:173100.610255	5	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza tetrasticha
SRR11808870:1746670.600705	5	Eukaryota;Porifera;Demospongiae;Spirophorida;Tetillidae;Tetilla;Tetilla radiata
SRR11808870:18100.615239	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808870:1865050.631717	5	Eukaryota;Chordata;Actinopteri;Ateleopodiformes;Ateleopodidae;Ijimaia;Ijimaia dofleini
SRR11808870:1867450.621150	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1867550.637856	5	Eukaryota;Arthropoda;Arachnida;Solifugae;Eremobatidae;Eremobates;Eremobates nr. palpisetulosus PEC-2015
SRR11808870:1870390.605276	5	Eukaryota;Mollusca;Gastropoda;Acroloxidae;Pseudancylastrum;Pseudancylastrum dybowskii
SRR11808870:1872360.640759	5	Eukaryota;Arthropoda;Arachnida;Astigmata;Psoroptidae;Chorioptes;Chorioptes bovis
SRR11808870:1873320.637287	5	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Crangonyctidae;Stygobromus;Stygobromus tenuis
SRR11808870:1873640.620076	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Haemopsalta (nomen nudum);Haemopsalta georgina (nomen nudum)
SRR11808870:1874150.622996	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:1877580.673952	5	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:1879610.606449	5	Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Lampadena;Lampadena yaquinae
SRR11808870:1880060.716008	5	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Astroceras;Astroceras compar
SRR11808870:1881890.636149	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Howearion;Howearion hilli
SRR11808870:1881940.621663	5	Eukaryota;Chordata;Mammalia;Chrysochloridae;Eremitalpa;Eremitalpa granti
SRR11808870:1882030.611462	5	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Cancellothyrididae;Terebratulina;Terebratulina pacifica
SRR11808870:1885270.647506	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Sinibrama;Sinibrama taeniatus
SRR11808870:1889400.644846	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
SRR11808870:1892790.628425	5	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Melanotis;Melanotis hypoleucus
SRR11808870:1892920.636563	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1893730.659998	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Elzunia;Elzunia pavonii
SRR11808870:1895890.603051	5	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Gyrodactylus;Gyrodactylus salvelini
SRR11808870:1901440.617593	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808870:1902070.648589	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Aleurodicus;Aleurodicus dugesii
SRR11808870:1903520.661282	5	Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Blarinella;Blarinella quadraticauda
SRR11808870:1903560.616692	5	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Lamprotornis;Lamprotornis corruscus
SRR11808870:1904920.620669	5	Eukaryota;Echinodermata;Crinoidea;Comatulida;Comatulidae;Anneissia;Anneissia japonica
SRR11808870:1905840.620595	5	Eukaryota;Arthropoda;Malacostraca;Isopoda;Balloniscidae;Balloniscus;Balloniscus sellowii
SRR11808870:1916180.626810	5	Eukaryota;Chordata;Squamata;Gekkonidae;Stenodactylus;Stenodactylus petrii
SRR11808870:1934410.658109	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Leuciscus;Leuciscus baicalensis
SRR11808870:1935080.649760	5	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808870:1938930.614703	5	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Cyclopsetta;Cyclopsetta fimbriata
SRR11808870:1939150.601325	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
SRR11808870:1940700.627190	5	Eukaryota;Chordata;Aves;Anseriformes;Anseranatidae;Anseranas;Anseranas semipalmata
SRR11808870:1948370.628076	5	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Phortica;Phortica foliisetoides
SRR11808870:195220.607487	5	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Melangyna;Melangyna subfasciata
SRR11808870:1962110.628769	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa retroviridis
SRR11808870:1962600.607407	5	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Lepidodermella;Lepidodermella squamata
SRR11808870:1974490.638220	5	Eukaryota;Chordata;Actinopteri;Aulopiformes;Aulopidae;Hime;Hime japonica
SRR11808870:1974510.620609	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Sphecidae;Parapsammophila;Parapsammophila turanica
