amplicon	SRR1808872	total
SRR11808872:513730.607751	1	1
SRR11808872:5137350.626845	1	1
SRR11808872:5137440.613145	1	1
SRR11808872:5137940.628784	1	1
SRR11808872:5138040.604840	1	1
SRR11808872:5138230.650014	1	1
SRR11808872:5138310.607250	1	1
SRR11808872:5138360.637310	1	1
SRR11808872:5138370.611877	1	1
SRR11808872:5138490.611699	1	1
SRR11808872:5138500.615889	1	1
SRR11808872:5138520.622123	1	1
SRR11808872:5138560.603628	1	1
SRR11808872:513870.601580	1	1
SRR11808872:5138870.638137	1	1
SRR11808872:5139180.617849	1	1
SRR11808872:5139190.624716	1	1
SRR11808872:513920.652249	1	1
SRR11808872:513930.609162	1	1
SRR11808872:5139310.618399	1	1
SRR11808872:5139420.606251	1	1
SRR11808872:5139540.604386	1	1
SRR11808872:5139630.612809	1	1
SRR11808872:5139640.605368	1	1
SRR11808872:5139650.603177	1	1
SRR11808872:5139750.647342	1	1
SRR11808872:5139780.602964	1	1
SRR11808872:5139940.621784	1	1
SRR11808872:5139970.640255	1	1
SRR11808872:5139980.605839	1	1
SRR11808872:5140100.618077	1	1
SRR11808872:5140300.614328	1	1
SRR11808872:5140400.610473	1	1
SRR11808872:514040.601126	1	1
SRR11808872:5140430.620047	1	1
SRR11808872:5140460.610676	1	1
SRR11808872:5140590.633129	1	1
SRR11808872:5140620.612156	1	1
SRR11808872:5140810.615392	1	1
SRR11808872:5140930.609906	1	1
SRR11808872:5140950.625288	1	1
SRR11808872:51410.606491	1	1
SRR11808872:5141030.638468	1	1
SRR11808872:5141270.633304	1	1
SRR11808872:5141280.636803	1	1
SRR11808872:5141290.618393	1	1
SRR11808872:514160.624519	1	1
SRR11808872:5141780.623951	1	1
SRR11808872:5141790.619035	1	1
SRR11808872:5141870.627425	1	1
SRR11808872:514190.643489	1	1
SRR11808872:5141970.619241	1	1
SRR11808872:5141980.635752	1	1
SRR11808872:5142120.624053	1	1
SRR11808872:514240.618315	1	1
SRR11808872:5142490.615817	1	1
SRR11808872:514250.612195	1	1
SRR11808872:5142570.619831	1	1
SRR11808872:5142640.600902	1	1
SRR11808872:5142710.610129	1	1
SRR11808872:5142990.619265	1	1
SRR11808872:5143100.624576	1	1
SRR11808872:5143180.600497	1	1
SRR11808872:5143300.617514	1	1
SRR11808872:514330.639163	1	1
SRR11808872:5143410.646647	1	1
SRR11808872:5143470.641770	1	1
SRR11808872:5143590.600813	1	1
SRR11808872:5143700.613904	1	1
SRR11808872:514370.635567	1	1
SRR11808872:5143710.621520	1	1
SRR11808872:5143920.631801	1	1
SRR11808872:514400.602253	1	1
SRR11808872:5144100.604769	1	1
SRR11808872:5144130.629882	1	1
SRR11808872:5144200.603163	1	1
SRR11808872:5144250.605385	1	1
SRR11808872:5144380.623523	1	1
SRR11808872:5144480.622306	1	1
SRR11808872:5144690.620915	1	1
SRR11808872:5144700.622791	1	1
SRR11808872:5144760.601436	1	1
SRR11808872:5144820.604553	1	1
SRR11808872:5144920.615980	1	1
SRR11808872:5145000.609431	1	1
SRR11808872:5145030.612657	1	1
SRR11808872:5145090.603536	1	1
SRR11808872:514510.633176	1	1
SRR11808872:5145160.606695	1	1
SRR11808872:5145220.621742	1	1
SRR11808872:5145250.625035	1	1
SRR11808872:5145260.602251	1	1
SRR11808872:5145280.601577	1	1
SRR11808872:5145570.609380	1	1
SRR11808872:5145620.617004	1	1
SRR11808872:514570.631507	1	1
SRR11808872:5145810.609904	1	1
SRR11808872:5145840.600241	1	1
SRR11808872:5146070.621452	1	1
SRR11808872:5146130.629047	1	1
SRR11808872:5146170.612589	1	1
SRR11808872:5146230.632622	1	1
SRR11808872:5146240.601724	1	1
SRR11808872:5146360.631169	1	1
SRR11808872:5146410.603433	1	1
SRR11808872:5146510.610547	1	1
SRR11808872:5146950.607169	1	1
SRR11808872:5147170.612215	1	1
SRR11808872:5147190.615933	1	1
SRR11808872:5147580.648911	1	1
SRR11808872:514880.611592	1	1
SRR11808872:5149010.613079	1	1
SRR11808872:514940.602022	1	1
SRR11808872:514960.615823	1	1
SRR11808872:5149660.600430	1	1
SRR11808872:5149690.607456	1	1
SRR11808872:5150470.600454	1	1
SRR11808872:5150830.629145	1	1
SRR11808872:5150880.612693	1	1
SRR11808872:51510.604271	1	1
SRR11808872:515110.601131	1	1
SRR11808872:515120.616572	1	1
SRR11808872:51520.619932	1	1
SRR11808872:5152400.608559	1	1
SRR11808872:5152510.602508	1	1
SRR11808872:5153230.604303	1	1
SRR11808872:5153390.633958	1	1
SRR11808872:5153520.607698	1	1
SRR11808872:5153690.600927	1	1
SRR11808872:5153730.624223	1	1
SRR11808872:5153900.634077	1	1
SRR11808872:515390.622306	1	1
SRR11808872:5153930.617636	1	1
SRR11808872:5154020.610780	1	1
SRR11808872:5154060.608772	1	1
SRR11808872:5154110.619818	1	1
SRR11808872:5154190.629587	1	1
SRR11808872:5154230.637656	1	1
SRR11808872:5154300.609982	1	1
SRR11808872:5154400.600583	1	1
SRR11808872:5154430.618289	1	1
SRR11808872:5154490.603406	1	1
SRR11808872:5154610.612640	1	1
SRR11808872:5154750.603328	1	1
SRR11808872:5155040.619520	1	1
SRR11808872:5155120.616749	1	1
SRR11808872:5155270.605335	1	1
SRR11808872:5155300.621514	1	1
SRR11808872:5155380.633407	1	1
SRR11808872:5155520.603108	1	1
SRR11808872:5155590.626556	1	1
SRR11808872:5155780.624865	1	1
SRR11808872:5155870.627569	1	1
SRR11808872:5155980.631333	1	1
SRR11808872:5156050.633440	1	1
SRR11808872:5156190.605949	1	1
SRR11808872:5156410.613149	1	1
SRR11808872:5156460.600040	1	1
SRR11808872:5156470.604940	1	1
SRR11808872:5156590.611426	1	1
SRR11808872:5156600.629499	1	1
SRR11808872:5156750.602151	1	1
SRR11808872:5157090.600197	1	1
SRR11808872:515710.607366	1	1
SRR11808872:5157360.616965	1	1
SRR11808872:5157470.602554	1	1
SRR11808872:5157600.622716	1	1
SRR11808872:5157640.615716	1	1
SRR11808872:5157870.627810	1	1
SRR11808872:5158350.620604	1	1
SRR11808872:5158400.612082	1	1
SRR11808872:5158650.631610	1	1
SRR11808872:515870.631207	1	1
SRR11808872:5158810.623873	1	1
SRR11808872:5158850.633991	1	1
SRR11808872:5158980.612890	1	1
SRR11808872:5159010.602788	1	1
SRR11808872:5159100.608931	1	1
SRR11808872:515920.630338	1	1
SRR11808872:5159270.603677	1	1
SRR11808872:5159470.612132	1	1
SRR11808872:5159870.619664	1	1
SRR11808872:515990.647989	1	1
SRR11808872:5159980.601177	1	1
SRR11808872:5160000.622564	1	1
SRR11808872:5160100.607740	1	1
SRR11808872:5160140.624261	1	1
SRR11808872:5160320.600240	1	1
SRR11808872:5160330.634928	1	1
SRR11808872:5160380.618873	1	1
SRR11808872:5160500.620082	1	1
SRR11808872:5160780.607655	1	1
SRR11808872:516080.602065	1	1
SRR11808872:516090.613599	1	1
SRR11808872:5161190.616033	1	1
SRR11808872:516160.611513	1	1
SRR11808872:516340.644720	1	1
SRR11808872:516380.607975	1	1
SRR11808872:5163830.629320	1	1
SRR11808872:5163860.648321	1	1
SRR11808872:5164240.609056	1	1
SRR11808872:5164320.603983	1	1
SRR11808872:5164570.642775	1	1
SRR11808872:5164830.605262	1	1
SRR11808872:516490.600126	1	1
SRR11808872:516500.651012	1	1
SRR11808872:516530.637191	1	1
SRR11808872:5165360.628028	1	1
SRR11808872:516540.617073	1	1
SRR11808872:5165610.600667	1	1
SRR11808872:5165710.602683	1	1
SRR11808872:5165920.645647	1	1
SRR11808872:516620.640400	1	1
SRR11808872:5166220.630246	1	1
SRR11808872:5166270.606902	1	1
SRR11808872:5166390.614893	1	1
SRR11808872:5166830.602156	1	1
SRR11808872:5166840.600123	1	1
SRR11808872:516710.634874	1	1
SRR11808872:5167310.606619	1	1
SRR11808872:5167380.603204	1	1
SRR11808872:5167430.616673	1	1
SRR11808872:5167440.635303	1	1
SRR11808872:5167490.612938	1	1
SRR11808872:5167670.668059	1	1
SRR11808872:5167700.611285	1	1
SRR11808872:5167760.622559	1	1
SRR11808872:5167790.613070	1	1
SRR11808872:516780.603121	1	1
SRR11808872:5167930.627285	1	1
SRR11808872:5167950.613796	1	1
SRR11808872:5167980.636744	1	1
SRR11808872:5168020.627087	1	1
SRR11808872:5168030.608518	1	1
SRR11808872:5168260.608566	1	1
SRR11808872:5168700.624220	1	1
SRR11808872:5168740.615348	1	1
SRR11808872:5168810.609122	1	1
SRR11808872:5168830.617603	1	1
SRR11808872:5168840.624237	1	1
SRR11808872:5168900.617432	1	1
SRR11808872:5169050.623668	1	1
SRR11808872:5169090.636958	1	1
SRR11808872:5169250.613785	1	1
SRR11808872:5169290.631192	1	1
SRR11808872:5169390.629412	1	1
SRR11808872:516940.614356	1	1
SRR11808872:5169490.635385	1	1
SRR11808872:5169530.612709	1	1
SRR11808872:5169570.613498	1	1
SRR11808872:5169620.617095	1	1
SRR11808872:5169800.606542	1	1
SRR11808872:5169860.606244	1	1
SRR11808872:5169900.607793	1	1
SRR11808872:516990.640102	1	1
SRR11808872:5169960.626819	1	1
SRR11808872:5169990.617836	1	1
SRR11808872:5170120.601425	1	1
SRR11808872:5170200.624887	1	1
SRR11808872:5170260.614092	1	1
SRR11808872:5170450.606453	1	1
SRR11808872:5170480.632499	1	1
SRR11808872:5170510.603542	1	1
SRR11808872:5170620.610304	1	1
SRR11808872:5170640.612805	1	1
SRR11808872:5170660.601863	1	1
SRR11808872:5170760.618365	1	1
SRR11808872:5170920.603352	1	1
SRR11808872:5170930.614269	1	1
SRR11808872:517110.638369	1	1
SRR11808872:5171240.610785	1	1
SRR11808872:5171260.614050	1	1
SRR11808872:5171290.638389	1	1
SRR11808872:517130.608663	1	1
SRR11808872:5171330.613843	1	1
SRR11808872:517140.647800	1	1
SRR11808872:5171420.600059	1	1
SRR11808872:5171450.604517	1	1
SRR11808872:5171540.619868	1	1
SRR11808872:5171580.602784	1	1
SRR11808872:5171880.603258	1	1
SRR11808872:5172200.602963	1	1
SRR11808872:5172280.613895	1	1
SRR11808872:5172360.625886	1	1
SRR11808872:517240.618668	1	1
SRR11808872:5172430.605243	1	1
SRR11808872:5172510.616892	1	1
SRR11808872:5172540.618112	1	1
SRR11808872:5172570.627812	1	1
SRR11808872:5172720.608953	1	1
SRR11808872:5172780.619550	1	1
SRR11808872:5172870.631812	1	1
SRR11808872:5172930.627276	1	1
SRR11808872:5173000.607357	1	1
SRR11808872:51730.614691	1	1
SRR11808872:5173010.608657	1	1
SRR11808872:5173060.627652	1	1
SRR11808872:517310.641551	1	1
SRR11808872:5173140.616172	1	1
SRR11808872:5173280.603543	1	1
SRR11808872:5173420.611072	1	1
SRR11808872:5173650.603709	1	1
SRR11808872:5174010.656184	1	1
SRR11808872:5174080.610523	1	1
SRR11808872:5174190.620700	1	1
SRR11808872:5174200.607752	1	1
SRR11808872:5174220.630793	1	1
SRR11808872:5174400.614139	1	1
SRR11808872:5174590.619055	1	1
SRR11808872:5174710.617731	1	1
SRR11808872:517480.634189	1	1
SRR11808872:5174910.602073	1	1
SRR11808872:5175010.600488	1	1
SRR11808872:5175100.602332	1	1
SRR11808872:517510.616909	1	1
SRR11808872:5175280.634400	1	1
SRR11808872:517540.641904	1	1
SRR11808872:5175450.603818	1	1
SRR11808872:5175460.604782	1	1
SRR11808872:5175630.609785	1	1
SRR11808872:517590.602469	1	1
SRR11808872:517620.620314	1	1
SRR11808872:517660.638976	1	1
SRR11808872:5176830.637732	1	1
SRR11808872:51770.633793	1	1
SRR11808872:5177080.610493	1	1
SRR11808872:5177410.619510	1	1
SRR11808872:517760.606686	1	1
SRR11808872:5178050.630081	1	1
SRR11808872:5178480.607695	1	1
SRR11808872:517850.619504	1	1
SRR11808872:5178790.624039	1	1
SRR11808872:5179240.639634	1	1
SRR11808872:5179950.649215	1	1
SRR11808872:5179960.639819	1	1
SRR11808872:518050.629488	1	1
SRR11808872:5180570.605264	1	1
SRR11808872:5180590.616616	1	1
SRR11808872:5180830.609526	1	1
SRR11808872:5180870.616275	1	1
SRR11808872:5180880.615770	1	1
SRR11808872:5180990.601381	1	1
SRR11808872:5181060.602178	1	1
SRR11808872:5181420.667656	1	1
SRR11808872:5181480.600585	1	1
SRR11808872:518160.613167	1	1
SRR11808872:5181610.600426	1	1
SRR11808872:5181870.603833	1	1
SRR11808872:5181890.611027	1	1
SRR11808872:5182080.618057	1	1
SRR11808872:5182430.613189	1	1
SRR11808872:5182620.600395	1	1
SRR11808872:5182660.602007	1	1
SRR11808872:5182730.611159	1	1
SRR11808872:5182800.604486	1	1
SRR11808872:518290.624648	1	1
SRR11808872:5183000.605365	1	1
SRR11808872:5183240.619521	1	1
SRR11808872:5183320.613011	1	1
SRR11808872:5183410.600757	1	1
SRR11808872:5183510.632351	1	1
SRR11808872:5183680.618460	1	1
SRR11808872:518370.602791	1	1
SRR11808872:5183820.615466	1	1
SRR11808872:5184060.616372	1	1
SRR11808872:5184230.667790	1	1
SRR11808872:5184610.623268	1	1
SRR11808872:5184660.601276	1	1
SRR11808872:5184920.605248	1	1
SRR11808872:518520.616856	1	1
SRR11808872:5185230.652715	1	1
SRR11808872:5185520.601602	1	1
SRR11808872:518560.609225	1	1
SRR11808872:5185780.606317	1	1
SRR11808872:5185970.612747	1	1
SRR11808872:5185990.606203	1	1
SRR11808872:5186110.644656	1	1
SRR11808872:5186150.601303	1	1
SRR11808872:5186420.614355	1	1
SRR11808872:518650.601422	1	1
SRR11808872:518680.625598	1	1
SRR11808872:5186910.625118	1	1
SRR11808872:5187000.620568	1	1
SRR11808872:5187010.602307	1	1
SRR11808872:5187280.606440	1	1
SRR11808872:5187360.602509	1	1
SRR11808872:5187700.637362	1	1
SRR11808872:5187980.603633	1	1
SRR11808872:518850.629391	1	1
SRR11808872:518960.602261	1	1
SRR11808872:5189800.600590	1	1
SRR11808872:5190110.659838	1	1
SRR11808872:5190480.645639	1	1
SRR11808872:5190650.620654	1	1
SRR11808872:519080.617592	1	1
SRR11808872:5190890.620645	1	1
SRR11808872:5190970.603354	1	1
SRR11808872:5191250.618316	1	1
SRR11808872:5191260.600072	1	1
SRR11808872:5191440.627399	1	1
SRR11808872:5191450.622753	1	1
SRR11808872:5191660.631903	1	1
SRR11808872:5191780.608102	1	1
SRR11808872:51920.648249	1	1
SRR11808872:5192280.610265	1	1
SRR11808872:5192370.625027	1	1
SRR11808872:5192390.607444	1	1
SRR11808872:5192790.603503	1	1
SRR11808872:5192920.623862	1	1
SRR11808872:5193000.644746	1	1
SRR11808872:5193030.602211	1	1
SRR11808872:5193060.604701	1	1
SRR11808872:5193080.612156	1	1
SRR11808872:5193150.612755	1	1
SRR11808872:5193170.605407	1	1
SRR11808872:5193180.624252	1	1
SRR11808872:5193520.632630	1	1
SRR11808872:5193680.621461	1	1
SRR11808872:5193760.606251	1	1
SRR11808872:5193820.608197	1	1
SRR11808872:5193870.642975	1	1
SRR11808872:5193940.601634	1	1
SRR11808872:5193950.608217	1	1
SRR11808872:5194020.630200	1	1
SRR11808872:5194080.612731	1	1
SRR11808872:5194230.635305	1	1
SRR11808872:5194240.616849	1	1
SRR11808872:5194250.607232	1	1
SRR11808872:5194270.616055	1	1
SRR11808872:5194420.617874	1	1
SRR11808872:5194570.602484	1	1
SRR11808872:5194590.603993	1	1
SRR11808872:5194670.632945	1	1
SRR11808872:5194750.617553	1	1
SRR11808872:5194820.625461	1	1
SRR11808872:5194830.606701	1	1
SRR11808872:5194850.642778	1	1
SRR11808872:5195040.600480	1	1
SRR11808872:519510.611029	1	1
SRR11808872:5195140.635442	1	1
SRR11808872:5195180.607355	1	1
SRR11808872:5195200.602643	1	1
SRR11808872:5195420.607219	1	1
SRR11808872:5195810.614516	1	1
SRR11808872:5195930.617220	1	1
SRR11808872:5195960.600357	1	1
SRR11808872:5196070.639240	1	1
SRR11808872:5196110.612805	1	1
SRR11808872:5196320.617591	1	1
SRR11808872:5196350.648672	1	1
SRR11808872:5196390.620161	1	1
SRR11808872:5196410.610846	1	1
SRR11808872:5196450.646186	1	1
SRR11808872:5196470.604284	1	1
SRR11808872:5196550.623190	1	1
SRR11808872:5196780.629709	1	1
SRR11808872:5196790.626100	1	1
SRR11808872:5197000.610968	1	1
SRR11808872:5197030.605321	1	1
SRR11808872:5197080.603586	1	1
SRR11808872:5197130.611113	1	1
SRR11808872:5197170.624620	1	1
SRR11808872:5197290.608197	1	1
SRR11808872:5197360.615173	1	1
SRR11808872:5197400.614007	1	1
SRR11808872:5197410.638713	1	1
SRR11808872:5197540.605647	1	1
SRR11808872:5197560.606456	1	1
SRR11808872:5197610.602072	1	1
SRR11808872:5197680.631828	1	1
SRR11808872:5197850.602018	1	1
SRR11808872:5197940.617029	1	1
SRR11808872:5198120.629061	1	1
SRR11808872:5198210.610762	1	1
SRR11808872:5198260.619027	1	1
SRR11808872:5198340.626225	1	1
SRR11808872:5198380.627289	1	1
SRR11808872:5198420.623748	1	1
SRR11808872:5198440.616497	1	1
SRR11808872:5198490.603774	1	1
SRR11808872:5198530.618049	1	1
SRR11808872:5198540.633156	1	1
SRR11808872:5198650.612170	1	1
SRR11808872:5198660.606821	1	1
SRR11808872:5198680.603454	1	1
SRR11808872:5198850.602514	1	1
SRR11808872:5198880.655076	1	1
SRR11808872:5198890.620399	1	1
SRR11808872:5198930.635443	1	1
SRR11808872:5198950.617993	1	1
SRR11808872:5198970.619266	1	1
SRR11808872:5199220.600639	1	1
SRR11808872:5199300.624618	1	1
SRR11808872:5199340.610727	1	1
SRR11808872:5199350.600126	1	1
SRR11808872:5199650.606450	1	1
SRR11808872:5199660.626446	1	1
SRR11808872:5199750.624950	1	1
SRR11808872:5199830.618073	1	1
SRR11808872:5199910.645429	1	1
SRR11808872:5199930.630530	1	1
SRR11808872:5199960.608052	1	1
SRR11808872:5200140.618848	1	1
SRR11808872:5200160.605817	1	1
SRR11808872:5200190.608491	1	1
SRR11808872:5200300.630565	1	1
SRR11808872:5200370.647836	1	1
SRR11808872:5200380.615953	1	1
SRR11808872:5200540.616786	1	1
SRR11808872:5200600.604984	1	1
SRR11808872:5200710.615092	1	1
SRR11808872:5200950.610858	1	1
SRR11808872:5201370.602413	1	1
SRR11808872:5201650.646556	1	1
SRR11808872:5201970.603357	1	1
SRR11808872:5202790.616189	1	1
SRR11808872:5203240.607050	1	1
SRR11808872:5203580.600006	1	1
SRR11808872:5203590.618771	1	1
SRR11808872:5203640.613569	1	1
SRR11808872:5203750.612381	1	1
SRR11808872:5204090.667462	1	1
SRR11808872:5204120.623213	1	1
SRR11808872:5204190.619032	1	1
SRR11808872:5204310.608490	1	1
SRR11808872:5204390.631729	1	1
SRR11808872:5204440.624445	1	1
SRR11808872:5204460.628746	1	1
SRR11808872:5204500.625224	1	1
SRR11808872:5204810.655110	1	1
SRR11808872:5205100.604861	1	1
SRR11808872:5205260.620981	1	1
SRR11808872:5205290.618263	1	1
SRR11808872:5205950.601932	1	1
SRR11808872:52060.604895	1	1
SRR11808872:5206390.607262	1	1
SRR11808872:5206400.606516	1	1
SRR11808872:5206470.606319	1	1
SRR11808872:5206620.618770	1	1
SRR11808872:5206660.615754	1	1
SRR11808872:5206840.600441	1	1
SRR11808872:5206870.609224	1	1
SRR11808872:5206880.608324	1	1
SRR11808872:5206920.623783	1	1
SRR11808872:5207000.629532	1	1
SRR11808872:5207180.624044	1	1
SRR11808872:5207210.620322	1	1
SRR11808872:5207240.612413	1	1
SRR11808872:5207330.603446	1	1
SRR11808872:5207390.640408	1	1
SRR11808872:5207410.645298	1	1
SRR11808872:5207470.629707	1	1
SRR11808872:5207530.638854	1	1
SRR11808872:5207550.620558	1	1
SRR11808872:5207580.621169	1	1
SRR11808872:5207590.605664	1	1
SRR11808872:5207630.627882	1	1
SRR11808872:5207670.602172	1	1
SRR11808872:5207710.618946	1	1
SRR11808872:5208200.612732	1	1
SRR11808872:5208220.618427	1	1
SRR11808872:5208260.637858	1	1
SRR11808872:5208270.605290	1	1
SRR11808872:5208280.629309	1	1
SRR11808872:5208310.617838	1	1
SRR11808872:5208390.615682	1	1
SRR11808872:5208420.600695	1	1
SRR11808872:5208440.603298	1	1
SRR11808872:5208530.622181	1	1
SRR11808872:5208550.635479	1	1
SRR11808872:5208640.602179	1	1
SRR11808872:5208760.618449	1	1
SRR11808872:5208780.645721	1	1
SRR11808872:5208980.630594	1	1
SRR11808872:5209080.620335	1	1
SRR11808872:5209240.635696	1	1
SRR11808872:5209320.639647	1	1
SRR11808872:5209410.622627	1	1
SRR11808872:5209490.601683	1	1
SRR11808872:5209580.608315	1	1
SRR11808872:5209620.623662	1	1
SRR11808872:5209660.618005	1	1
SRR11808872:5209690.634353	1	1
SRR11808872:5209770.647227	1	1
SRR11808872:5209900.646219	1	1
SRR11808872:5209910.610036	1	1
SRR11808872:5209930.621868	1	1
SRR11808872:5210000.628200	1	1
SRR11808872:5210020.606806	1	1
SRR11808872:5210160.619057	1	1
SRR11808872:5210280.603767	1	1
SRR11808872:5210290.614549	1	1
SRR11808872:5210450.644826	1	1
SRR11808872:5210480.617440	1	1
SRR11808872:5210510.615547	1	1
SRR11808872:5210650.604602	1	1
SRR11808872:5210690.605765	1	1
SRR11808872:5210700.618815	1	1
SRR11808872:5210870.614007	1	1
SRR11808872:5210880.600948	1	1
SRR11808872:5210940.643107	1	1
SRR11808872:5210960.612289	1	1
SRR11808872:5210990.620334	1	1
SRR11808872:5211050.653103	1	1
SRR11808872:5211100.613565	1	1
SRR11808872:5211130.609137	1	1
SRR11808872:5211230.624966	1	1
SRR11808872:5211250.608277	1	1
SRR11808872:5211280.628370	1	1
SRR11808872:5211300.610067	1	1
SRR11808872:5211350.642232	1	1
SRR11808872:5211810.625707	1	1
SRR11808872:5212010.634598	1	1
SRR11808872:5212060.600603	1	1
SRR11808872:5212070.618668	1	1
SRR11808872:5212120.621426	1	1
SRR11808872:5212210.616283	1	1
SRR11808872:5212230.612522	1	1
SRR11808872:5212280.616715	1	1
SRR11808872:5212430.645707	1	1
SRR11808872:5212580.618420	1	1
SRR11808872:5212750.602659	1	1
SRR11808872:52130.611706	1	1
SRR11808872:5213040.619153	1	1
SRR11808872:5213050.611519	1	1
SRR11808872:5213080.605851	1	1
SRR11808872:5213170.613982	1	1
SRR11808872:5213180.618989	1	1
SRR11808872:5213380.613289	1	1
SRR11808872:5213420.621101	1	1
SRR11808872:5213440.612114	1	1
SRR11808872:5213490.678402	1	1
SRR11808872:5213640.603298	1	1
SRR11808872:5213740.606511	1	1
SRR11808872:5213760.608082	1	1
SRR11808872:5213810.613307	1	1
SRR11808872:5214210.615485	1	1
SRR11808872:5214250.601175	1	1
SRR11808872:5214290.604781	1	1
SRR11808872:5216680.637345	1	1
SRR11808872:5217670.617055	1	1
SRR11808872:5219540.635049	1	1
SRR11808872:521970.601957	1	1
SRR11808872:5219720.612873	1	1
SRR11808872:5219850.607457	1	1
SRR11808872:522050.617873	1	1
SRR11808872:5221040.601419	1	1
SRR11808872:5221570.603314	1	1
SRR11808872:5221580.613583	1	1
SRR11808872:5221590.621385	1	1
SRR11808872:5221710.600412	1	1
SRR11808872:5221950.609300	1	1
SRR11808872:5221960.619574	1	1
SRR11808872:5221970.655411	1	1
SRR11808872:5222030.661715	1	1
SRR11808872:5222050.620444	1	1
SRR11808872:522270.623044	1	1
SRR11808872:5222770.617485	1	1
SRR11808872:5222820.608075	1	1
SRR11808872:5223760.611176	1	1
SRR11808872:5224130.619581	1	1
SRR11808872:5224140.604408	1	1
SRR11808872:5224580.619450	1	1
SRR11808872:5224980.604030	1	1
SRR11808872:52250.617851	1	1
SRR11808872:5225100.609065	1	1
SRR11808872:5225130.601295	1	1
SRR11808872:5225170.634854	1	1
SRR11808872:5226130.663344	1	1
SRR11808872:5226280.604570	1	1
SRR11808872:5226450.603857	1	1
SRR11808872:5226800.604743	1	1
SRR11808872:5227350.648517	1	1
SRR11808872:5227860.627101	1	1
SRR11808872:522870.625625	1	1
SRR11808872:52290.604310	1	1
