amplicon	linearized.dereplicate_SRR1808872.merged.fastq	total
SRR11808872:::455868:0:0:0:0.614624	1	1
SRR11808872:::455872:0:0:0:0.616742	1	1
SRR11808872:::455907:0:0:0:0.625350	1	1
SRR11808872:::455911:0:0:0:0.616338	1	1
SRR11808872:::455914:0:0:0:0.607553	1	1
SRR11808872:::455926:0:0:0:0.605434	1	1
SRR11808872:::455938:0:0:0:0.612120	1	1
SRR11808872:::455956:0:0:0:0.629433	1	1
SRR11808872:::455958:0:0:0:0.600360	1	1
SRR11808872:::455966:0:0:0:0.603240	1	1
SRR11808872:::455967:0:0:0:0.602967	1	1
SRR11808872:::455969:0:0:0:0.614864	1	1
SRR11808872:::45597:0:0:0:0.609308	1	1
SRR11808872:::455992:0:0:0:0.603751	1	1
SRR11808872:::4560:0:0:0:0.603256	1	1
SRR11808872:::456004:0:0:0:0.609600	1	1
SRR11808872:::456013:0:0:0:0.629270	1	1
SRR11808872:::456039:0:0:0:0.624964	1	1
SRR11808872:::456052:0:0:0:0.620154	1	1
SRR11808872:::456061:0:0:0:0.609290	1	1
SRR11808872:::456070:0:0:0:0.638655	1	1
SRR11808872:::456079:0:0:0:0.613564	1	1
SRR11808872:::456085:0:0:0:0.638318	1	1
SRR11808872:::456094:0:0:0:0.608704	1	1
SRR11808872:::456096:0:0:0:0.610875	1	1
SRR11808872:::456100:0:0:0:0.606715	1	1
SRR11808872:::456131:0:0:0:0.601489	1	1
SRR11808872:::456216:0:0:0:0.610473	1	1
SRR11808872:::456221:0:0:0:0.623976	1	1
SRR11808872:::456245:0:0:0:0.606193	1	1
SRR11808872:::456254:0:0:0:0.606259	1	1
SRR11808872:::456311:0:0:0:0.610332	1	1
SRR11808872:::456322:0:0:0:0.618907	1	1
SRR11808872:::456325:0:0:0:0.602023	1	1
SRR11808872:::456328:0:0:0:0.624466	1	1
SRR11808872:::456332:0:0:0:0.630438	1	1
SRR11808872:::456359:0:0:0:0.610781	1	1
SRR11808872:::456387:0:0:0:0.613915	1	1
SRR11808872:::456389:0:0:0:0.624086	1	1
SRR11808872:::456392:0:0:0:0.617895	1	1
SRR11808872:::456422:0:0:0:0.611877	1	1
SRR11808872:::456424:0:0:0:0.605680	1	1
SRR11808872:::456436:0:0:0:0.619579	1	1
SRR11808872:::456438:0:0:0:0.605206	1	1
SRR11808872:::456446:0:0:0:0.625091	1	1
SRR11808872:::456449:0:0:0:0.628931	1	1
SRR11808872:::456457:0:0:0:0.605305	1	1
SRR11808872:::456477:0:0:0:0.637538	1	1
SRR11808872:::456521:0:0:0:0.638519	1	1
SRR11808872:::456526:0:0:0:0.621038	1	1
SRR11808872:::456540:0:0:0:0.626261	1	1
SRR11808872:::456566:0:0:0:0.604889	1	1
SRR11808872:::456594:0:0:0:0.600618	1	1
SRR11808872:::456617:0:0:0:0.637190	1	1
SRR11808872:::456635:0:0:0:0.613317	1	1
SRR11808872:::456636:0:0:0:0.626323	1	1
SRR11808872:::456648:0:0:0:0.602891	1	1
SRR11808872:::456665:0:0:0:0.612376	1	1
SRR11808872:::456686:0:0:0:0.620082	1	1
SRR11808872:::456700:0:0:0:0.620309	1	1
SRR11808872:::456721:0:0:0:0.632118	1	1
SRR11808872:::456722:0:0:0:0.605733	1	1
SRR11808872:::456740:0:0:0:0.608447	1	1
SRR11808872:::456778:0:0:0:0.625124	1	1
SRR11808872:::457016:0:0:0:0.620167	1	1
SRR11808872:::457019:0:0:0:0.620590	1	1
SRR11808872:::457024:0:0:0:0.601657	1	1
SRR11808872:::457047:0:0:0:0.603262	1	1
SRR11808872:::457079:0:0:0:0.603258	1	1
SRR11808872:::457131:0:0:0:0.626806	1	1
SRR11808872:::457304:0:0:0:0.608609	1	1
SRR11808872:::457309:0:0:0:0.624777	1	1
SRR11808872:::457387:0:0:0:0.643616	1	1
SRR11808872:::457391:0:0:0:0.612149	1	1
SRR11808872:::457396:0:0:0:0.601460	1	1
SRR11808872:::457400:0:0:0:0.616069	1	1
SRR11808872:::457411:0:0:0:0.632219	1	1
SRR11808872:::457426:0:0:0:0.622413	1	1
SRR11808872:::457448:0:0:0:0.609413	1	1
SRR11808872:::457469:0:0:0:0.607303	1	1
SRR11808872:::4575:0:0:0:0.600567	1	1
SRR11808872:::457556:0:0:0:0.609196	1	1
SRR11808872:::457571:0:0:0:0.616204	1	1
SRR11808872:::457601:0:0:0:0.632308	1	1
SRR11808872:::457609:0:0:0:0.643070	1	1
SRR11808872:::457612:0:0:0:0.604068	1	1
SRR11808872:::457641:0:0:0:0.638171	1	1
SRR11808872:::457645:0:0:0:0.601533	1	1
SRR11808872:::457647:0:0:0:0.632937	1	1
SRR11808872:::457660:0:0:0:0.610278	1	1
SRR11808872:::457673:0:0:0:0.628635	1	1
SRR11808872:::457678:0:0:0:0.628799	1	1
SRR11808872:::457687:0:0:0:0.615249	1	1
SRR11808872:::457708:0:0:0:0.602194	1	1
SRR11808872:::457709:0:0:0:0.603614	1	1
SRR11808872:::457738:0:0:0:0.613953	1	1
SRR11808872:::457781:0:0:0:0.614375	1	1
SRR11808872:::457784:0:0:0:0.660624	1	1
SRR11808872:::457790:0:0:0:0.608723	1	1
SRR11808872:::4578:0:0:0:0.618454	1	1
SRR11808872:::457805:0:0:0:0.617457	1	1
SRR11808872:::457816:0:0:0:0.639436	1	1
SRR11808872:::457822:0:0:0:0.622613	1	1
SRR11808872:::457825:0:0:0:0.625730	1	1
SRR11808872:::457837:0:0:0:0.619922	1	1
SRR11808872:::457844:0:0:0:0.621970	1	1
SRR11808872:::457875:0:0:0:0.615468	1	1
SRR11808872:::457890:0:0:0:0.603150	1	1
SRR11808872:::457910:0:0:0:0.618618	1	1
SRR11808872:::457926:0:0:0:0.638253	1	1
SRR11808872:::457939:0:0:0:0.616761	1	1
SRR11808872:::457945:0:0:0:0.612749	1	1
SRR11808872:::457964:0:0:0:0.608037	1	1
SRR11808872:::457986:0:0:0:0.602898	1	1
SRR11808872:::457993:0:0:0:0.603017	1	1
SRR11808872:::458004:0:0:0:0.618122	1	1
SRR11808872:::458022:0:0:0:0.609339	1	1
SRR11808872:::458025:0:0:0:0.614366	1	1
SRR11808872:::458034:0:0:0:0.626170	1	1
SRR11808872:::458039:0:0:0:0.615633	1	1
SRR11808872:::458060:0:0:0:0.601611	1	1
SRR11808872:::458063:0:0:0:0.606814	1	1
SRR11808872:::458079:0:0:0:0.630219	1	1
SRR11808872:::458085:0:0:0:0.605174	1	1
SRR11808872:::458097:0:0:0:0.620511	1	1
SRR11808872:::458103:0:0:0:0.606949	1	1
SRR11808872:::458104:0:0:0:0.613219	1	1
SRR11808872:::458128:0:0:0:0.600743	1	1
SRR11808872:::458129:0:0:0:0.626847	1	1
SRR11808872:::458153:0:0:0:0.624026	1	1
SRR11808872:::458166:0:0:0:0.605149	1	1
SRR11808872:::458175:0:0:0:0.668982	1	1
SRR11808872:::458478:0:0:0:0.604304	1	1
SRR11808872:::45848:0:0:0:0.628220	1	1
SRR11808872:::458528:0:0:0:0.628718	1	1
SRR11808872:::45854:0:0:0:0.609354	1	1
SRR11808872:::458561:0:0:0:0.631872	1	1
SRR11808872:::458597:0:0:0:0.609659	1	1
SRR11808872:::458657:0:0:0:0.608090	1	1
SRR11808872:::458740:0:0:0:0.614619	1	1
SRR11808872:::458746:0:0:0:0.607340	1	1
SRR11808872:::458830:0:0:0:0.601362	1	1
SRR11808872:::458846:0:0:0:0.601544	1	1
SRR11808872:::458848:0:0:0:0.633677	1	1
SRR11808872:::458873:0:0:0:0.626307	1	1
SRR11808872:::458894:0:0:0:0.607203	1	1
SRR11808872:::458935:0:0:0:0.637797	1	1
SRR11808872:::458957:0:0:0:0.629697	1	1
SRR11808872:::458966:0:0:0:0.618486	1	1
SRR11808872:::458974:0:0:0:0.618824	1	1
SRR11808872:::458985:0:0:0:0.601526	1	1
SRR11808872:::45901:0:0:0:0.606019	1	1
SRR11808872:::459016:0:0:0:0.605729	1	1
SRR11808872:::459021:0:0:0:0.600013	1	1
SRR11808872:::459024:0:0:0:0.604958	1	1
SRR11808872:::459044:0:0:0:0.628265	1	1
SRR11808872:::45905:0:0:0:0.612936	1	1
SRR11808872:::459092:0:0:0:0.602156	1	1
SRR11808872:::459112:0:0:0:0.627049	1	1
SRR11808872:::459113:0:0:0:0.620103	1	1
SRR11808872:::459114:0:0:0:0.607847	1	1
SRR11808872:::459115:0:0:0:0.630937	1	1
SRR11808872:::459122:0:0:0:0.623208	1	1
SRR11808872:::459176:0:0:0:0.601107	1	1
SRR11808872:::459181:0:0:0:0.618094	1	1
SRR11808872:::459190:0:0:0:0.627836	1	1
SRR11808872:::459218:0:0:0:0.601288	1	1
SRR11808872:::459239:0:0:0:0.605926	1	1
SRR11808872:::459282:0:0:0:0.604485	1	1
SRR11808872:::459361:0:0:0:0.609435	1	1
SRR11808872:::459362:0:0:0:0.613261	1	1
SRR11808872:::459417:0:0:0:0.601008	1	1
SRR11808872:::459458:0:0:0:0.611198	1	1
SRR11808872:::459459:0:0:0:0.601327	1	1
SRR11808872:::459466:0:0:0:0.627248	1	1
SRR11808872:::459477:0:0:0:0.602463	1	1
SRR11808872:::45948:0:0:0:0.609437	1	1
SRR11808872:::459514:0:0:0:0.606027	1	1
SRR11808872:::459529:0:0:0:0.612685	1	1
SRR11808872:::459547:0:0:0:0.612950	1	1
SRR11808872:::459549:0:0:0:0.613877	1	1
SRR11808872:::459566:0:0:0:0.642564	1	1
SRR11808872:::459585:0:0:0:0.600655	1	1
SRR11808872:::459638:0:0:0:0.603961	1	1
SRR11808872:::459653:0:0:0:0.606160	1	1
SRR11808872:::459680:0:0:0:0.613614	1	1
SRR11808872:::459681:0:0:0:0.637471	1	1
SRR11808872:::459738:0:0:0:0.604043	1	1
SRR11808872:::459752:0:0:0:0.605747	1	1
SRR11808872:::45980:0:0:0:0.603175	1	1
SRR11808872:::459814:0:0:0:0.608692	1	1
SRR11808872:::459991:0:0:0:0.601632	1	1
SRR11808872:::460047:0:0:0:0.613394	1	1
SRR11808872:::460073:0:0:0:0.610766	1	1
SRR11808872:::460085:0:0:0:0.636097	1	1
SRR11808872:::460094:0:0:0:0.623118	1	1
SRR11808872:::460106:0:0:0:0.601945	1	1
SRR11808872:::460119:0:0:0:0.600331	1	1
SRR11808872:::460139:0:0:0:0.614019	1	1
SRR11808872:::46014:0:0:0:0.614841	1	1
SRR11808872:::460163:0:0:0:0.601136	1	1
SRR11808872:::460172:0:0:0:0.612690	1	1
SRR11808872:::460214:0:0:0:0.600945	1	1
SRR11808872:::460233:0:0:0:0.636433	1	1
SRR11808872:::460248:0:0:0:0.610922	1	1
SRR11808872:::460254:0:0:0:0.604667	1	1
SRR11808872:::460255:0:0:0:0.607169	1	1
SRR11808872:::460274:0:0:0:0.619214	1	1
SRR11808872:::460336:0:0:0:0.609380	1	1
SRR11808872:::460355:0:0:0:0.637272	1	1
SRR11808872:::460360:0:0:0:0.610309	1	1
SRR11808872:::460367:0:0:0:0.628265	1	1
SRR11808872:::460371:0:0:0:0.628875	1	1
SRR11808872:::460388:0:0:0:0.634036	1	1
SRR11808872:::460403:0:0:0:0.629960	1	1
SRR11808872:::460410:0:0:0:0.607318	1	1
SRR11808872:::460411:0:0:0:0.632211	1	1
SRR11808872:::460412:0:0:0:0.639210	1	1
SRR11808872:::460413:0:0:0:0.623539	1	1
SRR11808872:::460434:0:0:0:0.608658	1	1
SRR11808872:::460442:0:0:0:0.643492	1	1
SRR11808872:::460446:0:0:0:0.634616	1	1
SRR11808872:::460448:0:0:0:0.617861	1	1
SRR11808872:::460499:0:0:0:0.643026	1	1
SRR11808872:::460515:0:0:0:0.604145	1	1
SRR11808872:::460519:0:0:0:0.618883	1	1
SRR11808872:::460520:0:0:0:0.620794	1	1
SRR11808872:::460526:0:0:0:0.605905	1	1
SRR11808872:::460528:0:0:0:0.607853	1	1
SRR11808872:::460534:0:0:0:0.628386	1	1
SRR11808872:::460535:0:0:0:0.629066	1	1
SRR11808872:::460543:0:0:0:0.604112	1	1
SRR11808872:::460564:0:0:0:0.639054	1	1
SRR11808872:::460584:0:0:0:0.634252	1	1
SRR11808872:::460597:0:0:0:0.612953	1	1
SRR11808872:::460603:0:0:0:0.605238	1	1
SRR11808872:::460606:0:0:0:0.610628	1	1
SRR11808872:::460608:0:0:0:0.612905	1	1
SRR11808872:::460617:0:0:0:0.610180	1	1
SRR11808872:::460624:0:0:0:0.608193	1	1
SRR11808872:::460655:0:0:0:0.602667	1	1
SRR11808872:::460662:0:0:0:0.606393	1	1
SRR11808872:::460665:0:0:0:0.630645	1	1
SRR11808872:::460675:0:0:0:0.602251	1	1
SRR11808872:::4607:0:0:0:0.603218	1	1
SRR11808872:::460720:0:0:0:0.629064	1	1
SRR11808872:::460741:0:0:0:0.601142	1	1
SRR11808872:::460743:0:0:0:0.600093	1	1
SRR11808872:::460756:0:0:0:0.612164	1	1
SRR11808872:::460759:0:0:0:0.613036	1	1
SRR11808872:::460767:0:0:0:0.606415	1	1
SRR11808872:::460792:0:0:0:0.603190	1	1
SRR11808872:::460804:0:0:0:0.629522	1	1
SRR11808872:::460810:0:0:0:0.620457	1	1
SRR11808872:::460818:0:0:0:0.614976	1	1
SRR11808872:::460839:0:0:0:0.627135	1	1
SRR11808872:::460853:0:0:0:0.615322	1	1
SRR11808872:::460861:0:0:0:0.634383	1	1
SRR11808872:::460874:0:0:0:0.619128	1	1
SRR11808872:::460889:0:0:0:0.634249	1	1
SRR11808872:::460909:0:0:0:0.625899	1	1
SRR11808872:::460912:0:0:0:0.615338	1	1
SRR11808872:::460932:0:0:0:0.611673	1	1
SRR11808872:::460934:0:0:0:0.602970	1	1
SRR11808872:::460943:0:0:0:0.632304	1	1
SRR11808872:::460958:0:0:0:0.619189	1	1
SRR11808872:::461011:0:0:0:0.610123	1	1
SRR11808872:::461014:0:0:0:0.639879	1	1
SRR11808872:::461020:0:0:0:0.602000	1	1
SRR11808872:::461041:0:0:0:0.610445	1	1
SRR11808872:::461077:0:0:0:0.612898	1	1
SRR11808872:::461081:0:0:0:0.615127	1	1
SRR11808872:::4611:0:0:0:0.602390	1	1
SRR11808872:::461106:0:0:0:0.618007	1	1
SRR11808872:::461145:0:0:0:0.615399	1	1
SRR11808872:::46116:0:0:0:0.606496	1	1
SRR11808872:::461180:0:0:0:0.604650	1	1
SRR11808872:::461183:0:0:0:0.650255	1	1
SRR11808872:::461185:0:0:0:0.601994	1	1
SRR11808872:::461192:0:0:0:0.609428	1	1
SRR11808872:::461220:0:0:0:0.615007	1	1
SRR11808872:::461241:0:0:0:0.603466	1	1
SRR11808872:::461255:0:0:0:0.610404	1	1
SRR11808872:::461266:0:0:0:0.639039	1	1
SRR11808872:::461323:0:0:0:0.601342	1	1
SRR11808872:::46145:0:0:0:0.614262	1	1
SRR11808872:::461477:0:0:0:0.631299	1	1
SRR11808872:::461532:0:0:0:0.619098	1	1
SRR11808872:::46156:0:0:0:0.605823	1	1
SRR11808872:::461598:0:0:0:0.601601	1	1
SRR11808872:::461603:0:0:0:0.630130	1	1
SRR11808872:::461619:0:0:0:0.622896	1	1
SRR11808872:::461625:0:0:0:0.604110	1	1
SRR11808872:::461637:0:0:0:0.618110	1	1
SRR11808872:::461638:0:0:0:0.607172	1	1
SRR11808872:::461681:0:0:0:0.620472	1	1
SRR11808872:::461689:0:0:0:0.609369	1	1
SRR11808872:::461767:0:0:0:0.609896	1	1
SRR11808872:::461782:0:0:0:0.614829	1	1
SRR11808872:::4618:0:0:0:0.618426	1	1
SRR11808872:::461805:0:0:0:0.604554	1	1
SRR11808872:::461806:0:0:0:0.621542	1	1
SRR11808872:::461814:0:0:0:0.619870	1	1
SRR11808872:::461835:0:0:0:0.626726	1	1
SRR11808872:::461893:0:0:0:0.655064	1	1
SRR11808872:::461928:0:0:0:0.629235	1	1
SRR11808872:::461935:0:0:0:0.619109	1	1
SRR11808872:::461959:0:0:0:0.612053	1	1
SRR11808872:::461980:0:0:0:0.600875	1	1
SRR11808872:::462011:0:0:0:0.601059	1	1
SRR11808872:::462031:0:0:0:0.615137	1	1
SRR11808872:::462044:0:0:0:0.603226	1	1
SRR11808872:::462073:0:0:0:0.623795	1	1
SRR11808872:::462081:0:0:0:0.613170	1	1
SRR11808872:::462091:0:0:0:0.619447	1	1
SRR11808872:::462137:0:0:0:0.637622	1	1
SRR11808872:::462153:0:0:0:0.632932	1	1
SRR11808872:::462163:0:0:0:0.600231	1	1
SRR11808872:::462168:0:0:0:0.617286	1	1
SRR11808872:::462181:0:0:0:0.627432	1	1
SRR11808872:::462191:0:0:0:0.607251	1	1
SRR11808872:::462198:0:0:0:0.630789	1	1
SRR11808872:::462206:0:0:0:0.641561	1	1
SRR11808872:::462209:0:0:0:0.612683	1	1
SRR11808872:::462211:0:0:0:0.626611	1	1
SRR11808872:::462214:0:0:0:0.647027	1	1
SRR11808872:::462223:0:0:0:0.635915	1	1
SRR11808872:::462250:0:0:0:0.604129	1	1
SRR11808872:::462257:0:0:0:0.605301	1	1
SRR11808872:::462277:0:0:0:0.628133	1	1
SRR11808872:::462279:0:0:0:0.635598	1	1
SRR11808872:::462293:0:0:0:0.608923	1	1
SRR11808872:::462315:0:0:0:0.628628	1	1
SRR11808872:::462318:0:0:0:0.610311	1	1
SRR11808872:::462324:0:0:0:0.626947	1	1
SRR11808872:::462332:0:0:0:0.605660	1	1
SRR11808872:::462334:0:0:0:0.615285	1	1
SRR11808872:::462348:0:0:0:0.607086	1	1
SRR11808872:::462350:0:0:0:0.603526	1	1
SRR11808872:::462376:0:0:0:0.604860	1	1
SRR11808872:::462381:0:0:0:0.602281	1	1
SRR11808872:::462383:0:0:0:0.600502	1	1
SRR11808872:::462434:0:0:0:0.607633	1	1
SRR11808872:::462447:0:0:0:0.620963	1	1
SRR11808872:::462451:0:0:0:0.623978	1	1
SRR11808872:::462472:0:0:0:0.642507	1	1
SRR11808872:::462480:0:0:0:0.615005	1	1
SRR11808872:::462481:0:0:0:0.601411	1	1
SRR11808872:::462493:0:0:0:0.602977	1	1
SRR11808872:::462526:0:0:0:0.629553	1	1
SRR11808872:::462532:0:0:0:0.614714	1	1
SRR11808872:::462543:0:0:0:0.625485	1	1
SRR11808872:::462545:0:0:0:0.643303	1	1
SRR11808872:::462552:0:0:0:0.629027	1	1
SRR11808872:::462565:0:0:0:0.610868	1	1
SRR11808872:::462579:0:0:0:0.620474	1	1
SRR11808872:::462605:0:0:0:0.620786	1	1
SRR11808872:::462614:0:0:0:0.624254	1	1
SRR11808872:::462628:0:0:0:0.620137	1	1
SRR11808872:::462629:0:0:0:0.612885	1	1
SRR11808872:::462638:0:0:0:0.605796	1	1
SRR11808872:::462642:0:0:0:0.615306	1	1
SRR11808872:::462695:0:0:0:0.603169	1	1
SRR11808872:::462701:0:0:0:0.625450	1	1
SRR11808872:::462705:0:0:0:0.617126	1	1
SRR11808872:::462709:0:0:0:0.615705	1	1
SRR11808872:::462804:0:0:0:0.627026	1	1
SRR11808872:::462979:0:0:0:0.600332	1	1
SRR11808872:::462999:0:0:0:0.609258	1	1
SRR11808872:::4630:0:0:0:0.602174	1	1
SRR11808872:::463036:0:0:0:0.611245	1	1
SRR11808872:::463082:0:0:0:0.622229	1	1
SRR11808872:::463091:0:0:0:0.607023	1	1
SRR11808872:::463109:0:0:0:0.640081	1	1
SRR11808872:::463150:0:0:0:0.608090	1	1
SRR11808872:::463155:0:0:0:0.630520	1	1
SRR11808872:::463213:0:0:0:0.607368	1	1
SRR11808872:::463283:0:0:0:0.621856	1	1
SRR11808872:::463285:0:0:0:0.607443	1	1
SRR11808872:::463314:0:0:0:0.613252	1	1
SRR11808872:::463336:0:0:0:0.603559	1	1
SRR11808872:::463355:0:0:0:0.624254	1	1
SRR11808872:::463402:0:0:0:0.633882	1	1
SRR11808872:::463412:0:0:0:0.620769	1	1
SRR11808872:::463425:0:0:0:0.614594	1	1
SRR11808872:::463426:0:0:0:0.609731	1	1
SRR11808872:::463442:0:0:0:0.603357	1	1
SRR11808872:::463462:0:0:0:0.630056	1	1
SRR11808872:::463476:0:0:0:0.603417	1	1
SRR11808872:::4635:0:0:0:0.613586	1	1
SRR11808872:::463507:0:0:0:0.608031	1	1
SRR11808872:::463517:0:0:0:0.605604	1	1
SRR11808872:::463544:0:0:0:0.622489	1	1
SRR11808872:::463553:0:0:0:0.639782	1	1
SRR11808872:::463572:0:0:0:0.615642	1	1
SRR11808872:::463577:0:0:0:0.612717	1	1
SRR11808872:::4636:0:0:0:0.632588	1	1
SRR11808872:::463604:0:0:0:0.611545	1	1
SRR11808872:::463611:0:0:0:0.612845	1	1
SRR11808872:::463657:0:0:0:0.634778	1	1
SRR11808872:::463659:0:0:0:0.617141	1	1
SRR11808872:::463716:0:0:0:0.606079	1	1
SRR11808872:::463726:0:0:0:0.617142	1	1
SRR11808872:::463729:0:0:0:0.600934	1	1
SRR11808872:::463764:0:0:0:0.608044	1	1
SRR11808872:::463774:0:0:0:0.614301	1	1
SRR11808872:::463806:0:0:0:0.619080	1	1
SRR11808872:::463828:0:0:0:0.632392	1	1
SRR11808872:::463860:0:0:0:0.603556	1	1
SRR11808872:::463877:0:0:0:0.631385	1	1
SRR11808872:::463893:0:0:0:0.604564	1	1
SRR11808872:::463934:0:0:0:0.645166	1	1
SRR11808872:::463960:0:0:0:0.614744	1	1
SRR11808872:::463964:0:0:0:0.610855	1	1
SRR11808872:::463986:0:0:0:0.601323	1	1
SRR11808872:::463989:0:0:0:0.625391	1	1
SRR11808872:::463995:0:0:0:0.607783	1	1
SRR11808872:::463997:0:0:0:0.610564	1	1
SRR11808872:::464000:0:0:0:0.607844	1	1
SRR11808872:::464035:0:0:0:0.631544	1	1
SRR11808872:::464059:0:0:0:0.614379	1	1
SRR11808872:::464071:0:0:0:0.629434	1	1
SRR11808872:::464074:0:0:0:0.611933	1	1
SRR11808872:::464098:0:0:0:0.608766	1	1
SRR11808872:::4641:0:0:0:0.612136	1	1
SRR11808872:::464127:0:0:0:0.614018	1	1
SRR11808872:::464134:0:0:0:0.619238	1	1
SRR11808872:::464150:0:0:0:0.612142	1	1
SRR11808872:::464167:0:0:0:0.638096	1	1
SRR11808872:::464181:0:0:0:0.612957	1	1
SRR11808872:::464188:0:0:0:0.607084	1	1
SRR11808872:::464199:0:0:0:0.605396	1	1
SRR11808872:::464207:0:0:0:0.606393	1	1
SRR11808872:::464219:0:0:0:0.608569	1	1
SRR11808872:::464220:0:0:0:0.601021	1	1
SRR11808872:::464462:0:0:0:0.607084	1	1
SRR11808872:::464494:0:0:0:0.600131	1	1
SRR11808872:::464504:0:0:0:0.626601	1	1
SRR11808872:::464521:0:0:0:0.613073	1	1
SRR11808872:::464522:0:0:0:0.609301	1	1
SRR11808872:::464525:0:0:0:0.604000	1	1
SRR11808872:::464549:0:0:0:0.610502	1	1
SRR11808872:::46455:0:0:0:0.601903	1	1
SRR11808872:::464551:0:0:0:0.623740	1	1
SRR11808872:::464570:0:0:0:0.638828	1	1
SRR11808872:::464594:0:0:0:0.617692	1	1
SRR11808872:::464605:0:0:0:0.603312	1	1
SRR11808872:::464614:0:0:0:0.632963	1	1
SRR11808872:::464640:0:0:0:0.614231	1	1
SRR11808872:::464730:0:0:0:0.632823	1	1
SRR11808872:::464742:0:0:0:0.626776	1	1
SRR11808872:::464751:0:0:0:0.611934	1	1
SRR11808872:::464758:0:0:0:0.603751	1	1
SRR11808872:::464798:0:0:0:0.608835	1	1
SRR11808872:::464814:0:0:0:0.613706	1	1
SRR11808872:::464817:0:0:0:0.619359	1	1
SRR11808872:::464820:0:0:0:0.660430	1	1
SRR11808872:::464822:0:0:0:0.601894	1	1
SRR11808872:::464826:0:0:0:0.607954	1	1
SRR11808872:::464838:0:0:0:0.604128	1	1
SRR11808872:::464846:0:0:0:0.604639	1	1
SRR11808872:::464858:0:0:0:0.625080	1	1
SRR11808872:::464873:0:0:0:0.616533	1	1
SRR11808872:::464884:0:0:0:0.604369	1	1
SRR11808872:::464889:0:0:0:0.630097	1	1
SRR11808872:::46489:0:0:0:0.618343	1	1
SRR11808872:::464906:0:0:0:0.608473	1	1
SRR11808872:::464914:0:0:0:0.627264	1	1
SRR11808872:::464930:0:0:0:0.622828	1	1
SRR11808872:::464932:0:0:0:0.605702	1	1
SRR11808872:::464939:0:0:0:0.603789	1	1
SRR11808872:::464950:0:0:0:0.600628	1	1
SRR11808872:::464994:0:0:0:0.613015	1	1
SRR11808872:::465020:0:0:0:0.620561	1	1
SRR11808872:::465025:0:0:0:0.619966	1	1
SRR11808872:::465050:0:0:0:0.626005	1	1
SRR11808872:::465051:0:0:0:0.614275	1	1
SRR11808872:::465054:0:0:0:0.616223	1	1
SRR11808872:::465057:0:0:0:0.638916	1	1
SRR11808872:::465074:0:0:0:0.604580	1	1
SRR11808872:::465080:0:0:0:0.617045	1	1
SRR11808872:::465096:0:0:0:0.608236	1	1
SRR11808872:::465102:0:0:0:0.603045	1	1
SRR11808872:::465106:0:0:0:0.607256	1	1
SRR11808872:::465134:0:0:0:0.610549	1	1
SRR11808872:::465140:0:0:0:0.612045	1	1
SRR11808872:::465148:0:0:0:0.637779	1	1
SRR11808872:::465155:0:0:0:0.630718	1	1
SRR11808872:::465163:0:0:0:0.604367	1	1
SRR11808872:::465176:0:0:0:0.632826	1	1
SRR11808872:::465182:0:0:0:0.626451	1	1
SRR11808872:::465183:0:0:0:0.637105	1	1
SRR11808872:::465185:0:0:0:0.620159	1	1
SRR11808872:::4652:0:0:0:0.630287	1	1
SRR11808872:::465236:0:0:0:0.613534	1	1
SRR11808872:::465239:0:0:0:0.600686	1	1
SRR11808872:::465242:0:0:0:0.609804	1	1
SRR11808872:::465255:0:0:0:0.619955	1	1
SRR11808872:::465261:0:0:0:0.609098	1	1
SRR11808872:::465274:0:0:0:0.617813	1	1
SRR11808872:::465283:0:0:0:0.624677	1	1
SRR11808872:::465287:0:0:0:0.607400	1	1
SRR11808872:::465292:0:0:0:0.622861	1	1
SRR11808872:::465324:0:0:0:0.619109	1	1
SRR11808872:::46533:0:0:0:0.600596	1	1
SRR11808872:::465333:0:0:0:0.648700	1	1
SRR11808872:::465356:0:0:0:0.612690	1	1
SRR11808872:::465362:0:0:0:0.602558	1	1
SRR11808872:::465366:0:0:0:0.612706	1	1
SRR11808872:::465372:0:0:0:0.640335	1	1
SRR11808872:::465373:0:0:0:0.610623	1	1
SRR11808872:::465390:0:0:0:0.609465	1	1
SRR11808872:::465419:0:0:0:0.607282	1	1
SRR11808872:::465450:0:0:0:0.622909	1	1
SRR11808872:::465452:0:0:0:0.609991	1	1
SRR11808872:::465453:0:0:0:0.620807	1	1
SRR11808872:::465456:0:0:0:0.671004	1	1
SRR11808872:::465459:0:0:0:0.602186	1	1
SRR11808872:::465478:0:0:0:0.625959	1	1
SRR11808872:::4655:0:0:0:0.636172	1	1
SRR11808872:::465511:0:0:0:0.600583	1	1
SRR11808872:::465523:0:0:0:0.626953	1	1
SRR11808872:::465540:0:0:0:0.617575	1	1
SRR11808872:::465549:0:0:0:0.604988	1	1
SRR11808872:::465576:0:0:0:0.600448	1	1
SRR11808872:::465582:0:0:0:0.601624	1	1
SRR11808872:::465586:0:0:0:0.635058	1	1
SRR11808872:::465614:0:0:0:0.622043	1	1
SRR11808872:::465746:0:0:0:0.601202	1	1
SRR11808872:::46575:0:0:0:0.610373	1	1
SRR11808872:::46580:0:0:0:0.603289	1	1
SRR11808872:::465837:0:0:0:0.616350	1	1
SRR11808872:::465880:0:0:0:0.603329	1	1
SRR11808872:::46605:0:0:0:0.600806	1	1
SRR11808872:::46626:0:0:0:0.629608	1	1
SRR11808872:::466269:0:0:0:0.602177	1	1
SRR11808872:::466279:0:0:0:0.603788	1	1
